Date,TractID,Season,Holiday,Weekday,Workingday,Temp,Humidity,Windspeed,Weather,Casual,Reg,TotalCnt
2013-08-11,48,3,0,7,0,27,67,9,2,32,70,102
2013-08-11,49,3,0,7,0,27,67,9,2,1,0,1
2013-08-11,50,3,0,7,0,27,67,9,2,1,2,3
2013-08-11,52,3,0,7,0,27,67,9,2,0,2,2
2013-08-11,53,3,0,7,0,27,67,9,2,0,2,2
2013-08-11,54,3,0,7,0,27,67,9,2,5,13,18
2013-08-11,55,3,0,7,0,27,67,9,2,12,119,131
2013-08-11,56,3,0,7,0,27,67,9,2,26,54,80
2013-08-11,57,3,0,7,0,27,67,9,2,22,87,109
2013-08-11,58,3,0,7,0,27,67,9,2,19,116,135
2013-08-11,59,3,0,7,0,27,67,9,2,10,29,39
2013-08-11,60,3,0,7,0,27,67,9,2,7,23,30
2013-08-11,61,3,0,7,0,27,67,9,2,5,14,19
2013-08-11,63,3,0,7,0,27,67,9,2,0,14,14
2013-08-11,64,3,0,7,0,27,67,9,2,2,1,3
2013-08-11,65,3,0,7,0,27,67,9,2,1,6,7
2013-08-11,67,3,0,7,0,27,67,9,2,156,113,269
2013-08-11,68,3,0,7,0,27,67,9,2,232,108,340
2013-08-11,70,3,0,7,0,27,67,9,2,52,47,99
2013-08-11,71,3,0,7,0,27,67,9,2,51,204,255
2013-08-11,72,3,0,7,0,27,67,9,2,221,191,412
2013-08-11,73,3,0,7,0,27,67,9,2,126,94,220
2013-08-11,74,3,0,7,0,27,67,9,2,1,0,1
2013-08-11,76,3,0,7,0,27,67,9,2,13,53,66
2013-08-11,77,3,0,7,0,27,67,9,2,19,85,104
2013-08-11,78,3,0,7,0,27,67,9,2,30,68,98
2013-08-11,79,3,0,7,0,27,67,9,2,51,25,76
2013-08-11,80,3,0,7,0,27,67,9,2,5,28,33
2013-08-11,81,3,0,7,0,27,67,9,2,3,3,6
2013-08-11,83,3,0,7,0,27,67,9,2,0,1,1
2013-08-11,85,3,0,7,0,27,67,9,2,2,4,6
2013-08-11,86,3,0,7,0,27,67,9,2,3,0,3
2013-08-11,88,3,0,7,0,27,67,9,2,6,3,9
2013-08-11,89,3,0,7,0,27,67,9,2,0,1,1
2013-08-11,90,3,0,7,0,27,67,9,2,5,3,8
2013-08-11,91,3,0,7,0,27,67,9,2,3,5,8
2013-08-11,92,3,0,7,0,27,67,9,2,46,38,84
2013-08-11,93,3,0,7,0,27,67,9,2,17,20,37
2013-08-11,94,3,0,7,0,27,67,9,2,9,18,27
2013-08-11,95,3,0,7,0,27,67,9,2,2,7,9
2013-08-11,96,3,0,7,0,27,67,9,2,9,12,21
2013-08-11,97,3,0,7,0,27,67,9,2,5,4,9
2013-08-11,98,3,0,7,0,27,67,9,2,55,31,86
2013-08-11,114,3,0,7,0,27,67,9,2,0,4,4
2013-08-12,1,3,0,1,1,28,62,9,1,77,162,239
2013-08-12,2,3,0,1,1,28,62,9,1,12,33,45
2013-08-12,3,3,0,1,1,28,62,9,1,7,22,29
2013-08-12,4,3,0,1,1,28,62,9,1,4,21,25
2013-08-12,5,3,0,1,1,28,62,9,1,4,26,30
2013-08-12,6,3,0,1,1,28,62,9,1,4,15,19
2013-08-12,7,3,0,1,1,28,62,9,1,3,13,16
2013-08-12,8,3,0,1,1,28,62,9,1,0,14,14
2013-08-12,9,3,0,1,1,28,62,9,1,3,46,49
2013-08-12,10,3,0,1,1,28,62,9,1,7,37,44
2013-08-12,11,3,0,1,1,28,62,9,1,6,8,14
2013-08-12,12,3,0,1,1,28,62,9,1,4,10,14
2013-08-12,13,3,0,1,1,28,62,9,1,0,6,6
2013-08-12,14,3,0,1,1,28,62,9,1,0,17,17
2013-08-12,15,3,0,1,1,28,62,9,1,1,22,23
2013-08-12,16,3,0,1,1,28,62,9,1,4,83,87
2013-08-12,17,3,0,1,1,28,62,9,1,2,53,55
2013-08-12,18,3,0,1,1,28,62,9,1,5,70,75
2013-08-12,19,3,0,1,1,28,62,9,1,5,115,120
2013-08-12,20,3,0,1,1,28,62,9,1,3,37,40
2013-08-12,21,3,0,1,1,28,62,9,1,4,44,48
2013-08-12,22,3,0,1,1,28,62,9,1,3,35,38
2013-08-12,24,3,0,1,1,28,62,9,1,1,55,56
2013-08-12,25,3,0,1,1,28,62,9,1,15,171,186
2013-08-12,26,3,0,1,1,28,62,9,1,8,95,103
2013-08-12,27,3,0,1,1,28,62,9,1,28,223,251
2013-08-12,28,3,0,1,1,28,62,9,1,12,100,112
2013-08-12,29,3,0,1,1,28,62,9,1,5,93,98
2013-08-12,30,3,0,1,1,28,62,9,1,19,168,187
2013-08-12,31,3,0,1,1,28,62,9,1,1,29,30
2013-08-12,32,3,0,1,1,28,62,9,1,6,92,98
2013-08-12,33,3,0,1,1,28,62,9,1,2,32,34
2013-08-12,34,3,0,1,1,28,62,9,1,8,103,111
2013-08-12,35,3,0,1,1,28,62,9,1,17,63,80
2013-08-12,36,3,0,1,1,28,62,9,1,84,419,503
2013-08-12,37,3,0,1,1,28,62,9,1,15,167,182
2013-08-12,38,3,0,1,1,28,62,9,1,78,437,515
2013-08-12,39,3,0,1,1,28,62,9,1,209,431,640
2013-08-12,40,3,0,1,1,28,62,9,1,93,278,371
2013-08-12,41,3,0,1,1,28,62,9,1,639,318,957
2013-08-12,42,3,0,1,1,28,62,9,1,6,52,58
2013-08-12,43,3,0,1,1,28,62,9,1,16,51,67
2013-08-12,44,3,0,1,1,28,62,9,1,1,39,40
2013-08-12,45,3,0,1,1,28,62,9,1,0,33,33
2013-08-12,46,3,0,1,1,28,62,9,1,16,147,163
2013-08-12,47,3,0,1,1,28,62,9,1,3,31,34
2013-08-12,48,3,0,1,1,28,62,9,1,14,82,96
2013-08-12,50,3,0,1,1,28,62,9,1,0,6,6
2013-08-12,51,3,0,1,1,28,62,9,1,0,2,2
2013-08-12,52,3,0,1,1,28,62,9,1,0,1,1
2013-08-12,53,3,0,1,1,28,62,9,1,0,1,1
2013-08-12,54,3,0,1,1,28,62,9,1,0,17,17
2013-08-12,55,3,0,1,1,28,62,9,1,10,102,112
2013-08-12,56,3,0,1,1,28,62,9,1,16,90,106
2013-08-12,57,3,0,1,1,28,62,9,1,17,81,98
2013-08-12,58,3,0,1,1,28,62,9,1,8,81,89
2013-08-12,59,3,0,1,1,28,62,9,1,5,43,48
2013-08-12,60,3,0,1,1,28,62,9,1,0,28,28
2013-08-12,61,3,0,1,1,28,62,9,1,2,14,16
2013-08-12,63,3,0,1,1,28,62,9,1,0,17,17
2013-08-12,64,3,0,1,1,28,62,9,1,0,4,4
2013-08-12,65,3,0,1,1,28,62,9,1,2,2,4
2013-08-12,66,3,0,1,1,28,62,9,1,0,1,1
2013-08-12,67,3,0,1,1,28,62,9,1,141,280,421
2013-08-12,68,3,0,1,1,28,62,9,1,122,215,337
2013-08-12,70,3,0,1,1,28,62,9,1,42,92,134
2013-08-12,71,3,0,1,1,28,62,9,1,54,333,387
2013-08-12,72,3,0,1,1,28,62,9,1,113,550,663
2013-08-12,73,3,0,1,1,28,62,9,1,45,259,304
2013-08-12,74,3,0,1,1,28,62,9,1,0,1,1
2013-08-12,76,3,0,1,1,28,62,9,1,15,95,110
2013-08-12,77,3,0,1,1,28,62,9,1,15,102,117
2013-08-12,78,3,0,1,1,28,62,9,1,14,86,100
2013-08-12,79,3,0,1,1,28,62,9,1,10,45,55
2013-08-12,80,3,0,1,1,28,62,9,1,5,37,42
2013-08-12,81,3,0,1,1,28,62,9,1,2,5,7
2013-08-12,86,3,0,1,1,28,62,9,1,0,2,2
2013-08-12,87,3,0,1,1,28,62,9,1,0,5,5
2013-08-12,88,3,0,1,1,28,62,9,1,3,4,7
2013-08-12,89,3,0,1,1,28,62,9,1,1,0,1
2013-08-12,90,3,0,1,1,28,62,9,1,0,3,3
2013-08-12,91,3,0,1,1,28,62,9,1,2,3,5
2013-08-12,92,3,0,1,1,28,62,9,1,25,112,137
2013-08-12,93,3,0,1,1,28,62,9,1,4,24,28
2013-08-12,94,3,0,1,1,28,62,9,1,4,27,31
2013-08-12,96,3,0,1,1,28,62,9,1,2,23,25
2013-08-12,97,3,0,1,1,28,62,9,1,2,5,7
2013-08-12,98,3,0,1,1,28,62,9,1,19,53,72
2013-08-12,114,3,0,1,1,28,62,9,1,0,10,10
2013-08-13,1,3,0,2,1,27,66,12,4,54,166,220
2013-08-13,2,3,0,2,1,27,66,12,4,3,27,30
2013-08-13,3,3,0,2,1,27,66,12,4,2,10,12
2013-08-13,4,3,0,2,1,27,66,12,4,1,16,17
2013-08-13,5,3,0,2,1,27,66,12,4,1,27,28
2013-08-13,6,3,0,2,1,27,66,12,4,4,12,16
2013-08-13,7,3,0,2,1,27,66,12,4,2,12,14
2013-08-13,8,3,0,2,1,27,66,12,4,0,15,15
2013-08-13,9,3,0,2,1,27,66,12,4,1,36,37
2013-08-13,10,3,0,2,1,27,66,12,4,0,30,30
2013-08-13,11,3,0,2,1,27,66,12,4,2,5,7
2013-08-13,12,3,0,2,1,27,66,12,4,0,10,10
2013-08-13,13,3,0,2,1,27,66,12,4,1,3,4
2013-08-13,14,3,0,2,1,27,66,12,4,0,12,12
2013-08-13,15,3,0,2,1,27,66,12,4,1,13,14
2013-08-13,16,3,0,2,1,27,66,12,4,8,62,70
2013-08-13,17,3,0,2,1,27,66,12,4,0,41,41
2013-08-13,18,3,0,2,1,27,66,12,4,5,71,76
2013-08-13,19,3,0,2,1,27,66,12,4,8,112,120
2013-08-13,20,3,0,2,1,27,66,12,4,1,17,18
2013-08-13,21,3,0,2,1,27,66,12,4,4,51,55
2013-08-13,22,3,0,2,1,27,66,12,4,1,30,31
2013-08-13,24,3,0,2,1,27,66,12,4,1,46,47
2013-08-13,25,3,0,2,1,27,66,12,4,14,172,186
2013-08-13,26,3,0,2,1,27,66,12,4,12,83,95
2013-08-13,27,3,0,2,1,27,66,12,4,17,179,196
2013-08-13,28,3,0,2,1,27,66,12,4,8,99,107
2013-08-13,29,3,0,2,1,27,66,12,4,7,69,76
2013-08-13,30,3,0,2,1,27,66,12,4,10,169,179
2013-08-13,31,3,0,2,1,27,66,12,4,6,33,39
2013-08-13,32,3,0,2,1,27,66,12,4,9,85,94
2013-08-13,33,3,0,2,1,27,66,12,4,1,20,21
2013-08-13,34,3,0,2,1,27,66,12,4,15,129,144
2013-08-13,35,3,0,2,1,27,66,12,4,5,64,69
2013-08-13,36,3,0,2,1,27,66,12,4,76,385,461
2013-08-13,37,3,0,2,1,27,66,12,4,14,146,160
2013-08-13,38,3,0,2,1,27,66,12,4,55,337,392
2013-08-13,39,3,0,2,1,27,66,12,4,112,389,501
2013-08-13,40,3,0,2,1,27,66,12,4,81,239,320
2013-08-13,41,3,0,2,1,27,66,12,4,446,236,682
2013-08-13,42,3,0,2,1,27,66,12,4,11,38,49
2013-08-13,43,3,0,2,1,27,66,12,4,19,61,80
2013-08-13,44,3,0,2,1,27,66,12,4,2,35,37
2013-08-13,45,3,0,2,1,27,66,12,4,2,19,21
2013-08-13,46,3,0,2,1,27,66,12,4,23,184,207
2013-08-13,47,3,0,2,1,27,66,12,4,5,34,39
2013-08-13,48,3,0,2,1,27,66,12,4,24,102,126
2013-08-13,49,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,50,3,0,2,1,27,66,12,4,0,7,7
2013-08-13,51,3,0,2,1,27,66,12,4,0,3,3
2013-08-13,52,3,0,2,1,27,66,12,4,0,5,5
2013-08-13,53,3,0,2,1,27,66,12,4,0,4,4
2013-08-13,54,3,0,2,1,27,66,12,4,0,12,12
2013-08-13,55,3,0,2,1,27,66,12,4,5,112,117
2013-08-13,56,3,0,2,1,27,66,12,4,32,63,95
2013-08-13,57,3,0,2,1,27,66,12,4,10,84,94
2013-08-13,58,3,0,2,1,27,66,12,4,11,90,101
2013-08-13,59,3,0,2,1,27,66,12,4,6,35,41
2013-08-13,60,3,0,2,1,27,66,12,4,2,20,22
2013-08-13,61,3,0,2,1,27,66,12,4,2,16,18
2013-08-13,63,3,0,2,1,27,66,12,4,0,16,16
2013-08-13,64,3,0,2,1,27,66,12,4,2,3,5
2013-08-13,65,3,0,2,1,27,66,12,4,0,3,3
2013-08-13,66,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,67,3,0,2,1,27,66,12,4,93,277,370
2013-08-13,68,3,0,2,1,27,66,12,4,79,169,248
2013-08-13,70,3,0,2,1,27,66,12,4,40,72,112
2013-08-13,71,3,0,2,1,27,66,12,4,27,332,359
2013-08-13,72,3,0,2,1,27,66,12,4,77,581,658
2013-08-13,73,3,0,2,1,27,66,12,4,29,219,248
2013-08-13,74,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,76,3,0,2,1,27,66,12,4,12,98,110
2013-08-13,77,3,0,2,1,27,66,12,4,10,78,88
2013-08-13,78,3,0,2,1,27,66,12,4,12,74,86
2013-08-13,79,3,0,2,1,27,66,12,4,14,38,52
2013-08-13,80,3,0,2,1,27,66,12,4,5,27,32
2013-08-13,81,3,0,2,1,27,66,12,4,2,7,9
2013-08-13,85,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,86,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,87,3,0,2,1,27,66,12,4,0,1,1
2013-08-13,88,3,0,2,1,27,66,12,4,1,2,3
2013-08-13,89,3,0,2,1,27,66,12,4,0,3,3
2013-08-13,90,3,0,2,1,27,66,12,4,2,0,2
2013-08-13,91,3,0,2,1,27,66,12,4,1,4,5
2013-08-13,92,3,0,2,1,27,66,12,4,19,106,125
2013-08-13,93,3,0,2,1,27,66,12,4,5,20,25
2013-08-13,94,3,0,2,1,27,66,12,4,6,19,25
2013-08-13,95,3,0,2,1,27,66,12,4,1,4,5
2013-08-13,96,3,0,2,1,27,66,12,4,1,14,15
2013-08-13,97,3,0,2,1,27,66,12,4,2,6,8
2013-08-13,98,3,0,2,1,27,66,12,4,7,35,42
2013-08-13,114,3,0,2,1,27,66,12,4,2,9,11
2013-08-14,1,3,0,3,1,21,59,21,1,70,193,263
2013-08-14,2,3,0,3,1,21,59,21,1,10,29,39
2013-08-14,3,3,0,3,1,21,59,21,1,4,25,29
2013-08-14,4,3,0,3,1,21,59,21,1,9,24,33
2013-08-14,5,3,0,3,1,21,59,21,1,5,27,32
2013-08-14,6,3,0,3,1,21,59,21,1,10,24,34
2013-08-14,7,3,0,3,1,21,59,21,1,10,17,27
2013-08-14,8,3,0,3,1,21,59,21,1,2,26,28
2013-08-14,9,3,0,3,1,21,59,21,1,6,70,76
2013-08-14,10,3,0,3,1,21,59,21,1,1,49,50
2013-08-14,11,3,0,3,1,21,59,21,1,4,19,23
2013-08-14,12,3,0,3,1,21,59,21,1,3,16,19
2013-08-14,13,3,0,3,1,21,59,21,1,0,7,7
2013-08-14,14,3,0,3,1,21,59,21,1,0,20,20
2013-08-14,15,3,0,3,1,21,59,21,1,2,20,22
2013-08-14,16,3,0,3,1,21,59,21,1,3,85,88
2013-08-14,17,3,0,3,1,21,59,21,1,1,58,59
2013-08-14,18,3,0,3,1,21,59,21,1,7,59,66
2013-08-14,19,3,0,3,1,21,59,21,1,7,135,142
2013-08-14,20,3,0,3,1,21,59,21,1,3,35,38
2013-08-14,21,3,0,3,1,21,59,21,1,2,38,40
2013-08-14,22,3,0,3,1,21,59,21,1,4,32,36
2013-08-14,24,3,0,3,1,21,59,21,1,3,41,44
2013-08-14,25,3,0,3,1,21,59,21,1,24,193,217
2013-08-14,26,3,0,3,1,21,59,21,1,17,101,118
2013-08-14,27,3,0,3,1,21,59,21,1,14,203,217
2013-08-14,28,3,0,3,1,21,59,21,1,11,102,113
2013-08-14,29,3,0,3,1,21,59,21,1,4,101,105
2013-08-14,30,3,0,3,1,21,59,21,1,17,157,174
2013-08-14,31,3,0,3,1,21,59,21,1,1,39,40
2013-08-14,32,3,0,3,1,21,59,21,1,5,82,87
2013-08-14,33,3,0,3,1,21,59,21,1,1,26,27
2013-08-14,34,3,0,3,1,21,59,21,1,5,125,130
2013-08-14,35,3,0,3,1,21,59,21,1,12,66,78
2013-08-14,36,3,0,3,1,21,59,21,1,68,458,526
2013-08-14,37,3,0,3,1,21,59,21,1,13,182,195
2013-08-14,38,3,0,3,1,21,59,21,1,75,437,512
2013-08-14,39,3,0,3,1,21,59,21,1,182,525,707
2013-08-14,40,3,0,3,1,21,59,21,1,81,311,392
2013-08-14,41,3,0,3,1,21,59,21,1,599,346,945
2013-08-14,42,3,0,3,1,21,59,21,1,10,45,55
2013-08-14,43,3,0,3,1,21,59,21,1,23,96,119
2013-08-14,44,3,0,3,1,21,59,21,1,5,51,56
2013-08-14,45,3,0,3,1,21,59,21,1,5,39,44
2013-08-14,46,3,0,3,1,21,59,21,1,24,187,211
2013-08-14,47,3,0,3,1,21,59,21,1,9,40,49
2013-08-14,48,3,0,3,1,21,59,21,1,24,154,178
2013-08-14,50,3,0,3,1,21,59,21,1,0,3,3
2013-08-14,51,3,0,3,1,21,59,21,1,1,5,6
2013-08-14,52,3,0,3,1,21,59,21,1,1,6,7
2013-08-14,53,3,0,3,1,21,59,21,1,1,4,5
2013-08-14,54,3,0,3,1,21,59,21,1,0,26,26
2013-08-14,55,3,0,3,1,21,59,21,1,5,124,129
2013-08-14,56,3,0,3,1,21,59,21,1,21,78,99
2013-08-14,57,3,0,3,1,21,59,21,1,13,103,116
2013-08-14,58,3,0,3,1,21,59,21,1,10,106,116
2013-08-14,59,3,0,3,1,21,59,21,1,5,48,53
2013-08-14,60,3,0,3,1,21,59,21,1,8,26,34
2013-08-14,61,3,0,3,1,21,59,21,1,4,23,27
2013-08-14,63,3,0,3,1,21,59,21,1,3,21,24
2013-08-14,64,3,0,3,1,21,59,21,1,0,5,5
2013-08-14,65,3,0,3,1,21,59,21,1,2,2,4
2013-08-14,66,3,0,3,1,21,59,21,1,0,1,1
2013-08-14,67,3,0,3,1,21,59,21,1,90,356,446
2013-08-14,68,3,0,3,1,21,59,21,1,128,268,396
2013-08-14,70,3,0,3,1,21,59,21,1,35,104,139
2013-08-14,71,3,0,3,1,21,59,21,1,43,411,454
2013-08-14,72,3,0,3,1,21,59,21,1,73,626,699
2013-08-14,73,3,0,3,1,21,59,21,1,45,289,334
2013-08-14,74,3,0,3,1,21,59,21,1,0,4,4
2013-08-14,76,3,0,3,1,21,59,21,1,13,109,122
2013-08-14,77,3,0,3,1,21,59,21,1,21,118,139
2013-08-14,78,3,0,3,1,21,59,21,1,12,115,127
2013-08-14,79,3,0,3,1,21,59,21,1,13,64,77
2013-08-14,80,3,0,3,1,21,59,21,1,5,48,53
2013-08-14,81,3,0,3,1,21,59,21,1,2,10,12
2013-08-14,85,3,0,3,1,21,59,21,1,2,0,2
2013-08-14,86,3,0,3,1,21,59,21,1,1,3,4
2013-08-14,87,3,0,3,1,21,59,21,1,0,3,3
2013-08-14,88,3,0,3,1,21,59,21,1,9,5,14
2013-08-14,89,3,0,3,1,21,59,21,1,0,3,3
2013-08-14,90,3,0,3,1,21,59,21,1,1,1,2
2013-08-14,91,3,0,3,1,21,59,21,1,0,9,9
2013-08-14,92,3,0,3,1,21,59,21,1,13,112,125
2013-08-14,93,3,0,3,1,21,59,21,1,7,42,49
2013-08-14,94,3,0,3,1,21,59,21,1,2,20,22
2013-08-14,95,3,0,3,1,21,59,21,1,4,2,6
2013-08-14,96,3,0,3,1,21,59,21,1,0,24,24
2013-08-14,97,3,0,3,1,21,59,21,1,2,9,11
2013-08-14,98,3,0,3,1,21,59,21,1,7,38,45
2013-08-14,114,3,0,3,1,21,59,21,1,2,9,11
2013-08-15,1,3,0,4,1,21,52,10,1,106,214,320
2013-08-15,2,3,0,4,1,21,52,10,1,17,37,54
2013-08-15,3,3,0,4,1,21,52,10,1,3,27,30
2013-08-15,4,3,0,4,1,21,52,10,1,3,23,26
2013-08-15,5,3,0,4,1,21,52,10,1,1,36,37
2013-08-15,6,3,0,4,1,21,52,10,1,4,22,26
2013-08-15,7,3,0,4,1,21,52,10,1,3,13,16
2013-08-15,8,3,0,4,1,21,52,10,1,2,19,21
2013-08-15,9,3,0,4,1,21,52,10,1,1,53,54
2013-08-15,10,3,0,4,1,21,52,10,1,2,44,46
2013-08-15,11,3,0,4,1,21,52,10,1,2,13,15
2013-08-15,12,3,0,4,1,21,52,10,1,1,21,22
2013-08-15,13,3,0,4,1,21,52,10,1,0,4,4
2013-08-15,14,3,0,4,1,21,52,10,1,2,14,16
2013-08-15,15,3,0,4,1,21,52,10,1,0,18,18
2013-08-15,16,3,0,4,1,21,52,10,1,1,105,106
2013-08-15,17,3,0,4,1,21,52,10,1,4,56,60
2013-08-15,18,3,0,4,1,21,52,10,1,2,86,88
2013-08-15,19,3,0,4,1,21,52,10,1,7,126,133
2013-08-15,20,3,0,4,1,21,52,10,1,3,30,33
2013-08-15,21,3,0,4,1,21,52,10,1,3,44,47
2013-08-15,22,3,0,4,1,21,52,10,1,2,56,58
2013-08-15,24,3,0,4,1,21,52,10,1,3,53,56
2013-08-15,25,3,0,4,1,21,52,10,1,20,245,265
2013-08-15,26,3,0,4,1,21,52,10,1,21,129,150
2013-08-15,27,3,0,4,1,21,52,10,1,40,223,263
2013-08-15,28,3,0,4,1,21,52,10,1,3,97,100
2013-08-15,29,3,0,4,1,21,52,10,1,4,98,102
2013-08-15,30,3,0,4,1,21,52,10,1,10,175,185
2013-08-15,31,3,0,4,1,21,52,10,1,2,57,59
2013-08-15,32,3,0,4,1,21,52,10,1,8,89,97
2013-08-15,33,3,0,4,1,21,52,10,1,3,29,32
2013-08-15,34,3,0,4,1,21,52,10,1,7,142,149
2013-08-15,35,3,0,4,1,21,52,10,1,9,70,79
2013-08-15,36,3,0,4,1,21,52,10,1,67,492,559
2013-08-15,37,3,0,4,1,21,52,10,1,14,162,176
2013-08-15,38,3,0,4,1,21,52,10,1,87,427,514
2013-08-15,39,3,0,4,1,21,52,10,1,168,541,709
2013-08-15,40,3,0,4,1,21,52,10,1,89,301,390
2013-08-15,41,3,0,4,1,21,52,10,1,644,350,994
2013-08-15,42,3,0,4,1,21,52,10,1,5,44,49
2013-08-15,43,3,0,4,1,21,52,10,1,25,90,115
2013-08-15,44,3,0,4,1,21,52,10,1,3,49,52
2013-08-15,45,3,0,4,1,21,52,10,1,1,30,31
2013-08-15,46,3,0,4,1,21,52,10,1,11,195,206
2013-08-15,47,3,0,4,1,21,52,10,1,3,42,45
2013-08-15,48,3,0,4,1,21,52,10,1,25,136,161
2013-08-15,49,3,0,4,1,21,52,10,1,0,1,1
2013-08-15,50,3,0,4,1,21,52,10,1,0,3,3
2013-08-15,51,3,0,4,1,21,52,10,1,0,3,3
2013-08-15,52,3,0,4,1,21,52,10,1,1,5,6
2013-08-15,53,3,0,4,1,21,52,10,1,0,5,5
2013-08-15,54,3,0,4,1,21,52,10,1,2,23,25
2013-08-15,55,3,0,4,1,21,52,10,1,13,131,144
2013-08-15,56,3,0,4,1,21,52,10,1,19,86,105
2013-08-15,57,3,0,4,1,21,52,10,1,6,85,91
2013-08-15,58,3,0,4,1,21,52,10,1,10,98,108
2013-08-15,59,3,0,4,1,21,52,10,1,5,52,57
2013-08-15,60,3,0,4,1,21,52,10,1,0,34,34
2013-08-15,61,3,0,4,1,21,52,10,1,1,14,15
2013-08-15,63,3,0,4,1,21,52,10,1,2,20,22
2013-08-15,64,3,0,4,1,21,52,10,1,0,4,4
2013-08-15,65,3,0,4,1,21,52,10,1,1,4,5
2013-08-15,66,3,0,4,1,21,52,10,1,0,1,1
2013-08-15,67,3,0,4,1,21,52,10,1,104,349,453
2013-08-15,68,3,0,4,1,21,52,10,1,165,272,437
2013-08-15,70,3,0,4,1,21,52,10,1,43,95,138
2013-08-15,71,3,0,4,1,21,52,10,1,49,370,419
2013-08-15,72,3,0,4,1,21,52,10,1,120,660,780
2013-08-15,73,3,0,4,1,21,52,10,1,69,242,311
2013-08-15,74,3,0,4,1,21,52,10,1,0,2,2
2013-08-15,76,3,0,4,1,21,52,10,1,16,109,125
2013-08-15,77,3,0,4,1,21,52,10,1,12,113,125
2013-08-15,78,3,0,4,1,21,52,10,1,20,111,131
2013-08-15,79,3,0,4,1,21,52,10,1,8,67,75
2013-08-15,80,3,0,4,1,21,52,10,1,1,41,42
2013-08-15,81,3,0,4,1,21,52,10,1,3,9,12
2013-08-15,85,3,0,4,1,21,52,10,1,0,1,1
2013-08-15,87,3,0,4,1,21,52,10,1,1,1,2
2013-08-15,88,3,0,4,1,21,52,10,1,9,3,12
2013-08-15,90,3,0,4,1,21,52,10,1,0,2,2
2013-08-15,91,3,0,4,1,21,52,10,1,2,11,13
2013-08-15,92,3,0,4,1,21,52,10,1,25,132,157
2013-08-15,93,3,0,4,1,21,52,10,1,9,35,44
2013-08-15,94,3,0,4,1,21,52,10,1,8,20,28
2013-08-15,95,3,0,4,1,21,52,10,1,3,5,8
2013-08-15,96,3,0,4,1,21,52,10,1,2,14,16
2013-08-15,97,3,0,4,1,21,52,10,1,7,1,8
2013-08-15,98,3,0,4,1,21,52,10,1,12,37,49
2013-08-15,114,3,0,4,1,21,52,10,1,3,10,13
2013-08-16,1,3,0,5,1,22,57,5,1,116,189,305
2013-08-16,2,3,0,5,1,22,57,5,1,26,33,59
2013-08-16,3,3,0,5,1,22,57,5,1,6,20,26
2013-08-16,4,3,0,5,1,22,57,5,1,6,23,29
2013-08-16,5,3,0,5,1,22,57,5,1,1,31,32
2013-08-16,6,3,0,5,1,22,57,5,1,6,26,32
2013-08-16,7,3,0,5,1,22,57,5,1,5,14,19
2013-08-16,8,3,0,5,1,22,57,5,1,2,18,20
2013-08-16,9,3,0,5,1,22,57,5,1,4,59,63
2013-08-16,10,3,0,5,1,22,57,5,1,4,45,49
2013-08-16,11,3,0,5,1,22,57,5,1,0,12,12
2013-08-16,12,3,0,5,1,22,57,5,1,3,15,18
2013-08-16,13,3,0,5,1,22,57,5,1,0,6,6
2013-08-16,14,3,0,5,1,22,57,5,1,1,10,11
2013-08-16,15,3,0,5,1,22,57,5,1,1,24,25
2013-08-16,16,3,0,5,1,22,57,5,1,7,103,110
2013-08-16,17,3,0,5,1,22,57,5,1,6,62,68
2013-08-16,18,3,0,5,1,22,57,5,1,6,81,87
2013-08-16,19,3,0,5,1,22,57,5,1,11,150,161
2013-08-16,20,3,0,5,1,22,57,5,1,5,32,37
2013-08-16,21,3,0,5,1,22,57,5,1,3,55,58
2013-08-16,22,3,0,5,1,22,57,5,1,6,50,56
2013-08-16,24,3,0,5,1,22,57,5,1,4,54,58
2013-08-16,25,3,0,5,1,22,57,5,1,24,208,232
2013-08-16,26,3,0,5,1,22,57,5,1,18,112,130
2013-08-16,27,3,0,5,1,22,57,5,1,44,192,236
2013-08-16,28,3,0,5,1,22,57,5,1,10,102,112
2013-08-16,29,3,0,5,1,22,57,5,1,9,83,92
2013-08-16,30,3,0,5,1,22,57,5,1,33,183,216
2013-08-16,31,3,0,5,1,22,57,5,1,5,64,69
2013-08-16,32,3,0,5,1,22,57,5,1,5,86,91
2013-08-16,33,3,0,5,1,22,57,5,1,1,46,47
2013-08-16,34,3,0,5,1,22,57,5,1,8,125,133
2013-08-16,35,3,0,5,1,22,57,5,1,10,70,80
2013-08-16,36,3,0,5,1,22,57,5,1,98,455,553
2013-08-16,37,3,0,5,1,22,57,5,1,27,177,204
2013-08-16,38,3,0,5,1,22,57,5,1,82,402,484
2013-08-16,39,3,0,5,1,22,57,5,1,273,495,768
2013-08-16,40,3,0,5,1,22,57,5,1,122,258,380
2013-08-16,41,3,0,5,1,22,57,5,1,809,321,1130
2013-08-16,42,3,0,5,1,22,57,5,1,8,40,48
2013-08-16,43,3,0,5,1,22,57,5,1,28,90,118
2013-08-16,44,3,0,5,1,22,57,5,1,1,40,41
