Date,Season,Year,Month,Hour,Holiday,Weekday,Workingday,Temp.,Windchill,Humidity(%),Windspeed(km/h),WeatherID,Casual,Reg,TotalCnt
2013-08-02,3,2,8,19,0,5,1,28.3,28.7,49,16.7,2,157,502,659
2013-08-02,3,2,8,20,0,5,1,26.7,27.5,56,11.1,2,137,366,503
2013-08-02,3,2,8,21,0,5,1,25.6,0,64,7.4,2,135,284,419
2013-08-02,3,2,8,22,0,5,1,25,0,66,7.4,2,97,281,378
2013-08-02,3,2,8,23,0,5,1,23.9,0,71,9.3,1,46,207,253
2013-08-03,3,2,8,0,0,6,0,23.3,0,71,9.3,2,40,176,216
2013-08-03,3,2,8,1,0,6,0,23.9,0,69,0,2,33,133,166
2013-08-03,3,2,8,2,0,6,0,23.3,0,73,7.4,2,30,81,111
2013-08-03,3,2,8,3,0,6,0,22.2,0,78,11.1,2,19,41,60
2013-08-03,3,2,8,4,0,6,0,22.2,0,78,11.1,2,2,10,12
2013-08-03,3,2,8,5,0,6,0,22.2,0,78,0,2,3,14,17
2013-08-03,3,2,8,6,0,6,0,22.2,0,78,11.1,2,10,45,55
2013-08-03,3,2,8,7,0,6,0,22.8,0,76,0,2,16,72,88
2013-08-03,3,2,8,8,0,6,0,23.3,0,76,5.6,2,34,136,170
2013-08-03,3,2,8,9,0,6,0,25,0,66,0,2,64,174,238
2013-08-03,3,2,8,10,0,6,0,25.6,0,64,11.1,2,173,362,535
2013-08-03,3,2,8,11,0,6,0,26.7,27.4,54,18.5,2,203,387,590
2013-08-03,3,2,8,12,0,6,0,26.7,27.5,56,7.4,2,280,383,663
2013-08-03,3,2,8,13,0,6,0,27.2,27.9,54,11.1,2,342,387,729
2013-08-03,3,2,8,14,0,6,0,27.2,28,56,9.3,2,348,403,751
2013-08-03,3,2,8,15,0,6,0,26.1,0,56,13,2,402,420,822
2013-08-03,3,2,8,16,0,6,0,26.1,0,54,16.7,2,316,329,645
2013-08-03,3,2,8,17,0,6,0,23.9,0,69,20.4,2,313,365,678
2013-08-03,3,2,8,18,0,6,0,23.3,0,71,13,2,232,332,564
2013-08-03,3,2,8,19,0,6,0,23.9,0,69,0,2,164,331,495
2013-08-03,3,2,8,20,0,6,0,23.3,0,73,16.7,2,162,271,433
2013-08-03,3,2,8,21,0,6,0,21.7,0,81,5.6,3,42,85,127
2013-08-03,3,2,8,22,0,6,0,21.7,0,84,5.6,2,60,122,182
2013-08-03,3,2,8,23,0,6,0,22.2,0,81,7.4,2,28,157,185
2013-08-04,3,2,8,0,0,7,0,21.7,0,84,0,1,53,127,180
2013-08-04,3,2,8,1,0,7,0,21.7,0,81,5.6,1,21,87,108
2013-08-04,3,2,8,2,0,7,0,21.1,0,84,5.6,1,52,108,160
2013-08-04,3,2,8,3,0,7,0,21.7,0,78,9.3,2,21,57,78
2013-08-04,3,2,8,4,0,7,0,21.1,0,78,0,1,4,15,19
2013-08-04,3,2,8,5,0,7,0,20,0,81,13,1,11,16,27
2013-08-04,3,2,8,6,0,7,0,20,0,81,11.1,1,9,24,33
2013-08-04,3,2,8,7,0,7,0,20.6,0,73,22.2,1,9,56,65
2013-08-04,3,2,8,8,0,7,0,22.2,0,66,16.7,1,57,137,194
2013-08-04,3,2,8,9,0,7,0,23.9,0,57,22.2,1,121,258,379
2013-08-04,3,2,8,10,0,7,0,25.6,0,46,18.5,1,247,375,622
2013-08-04,3,2,8,11,0,7,0,26.1,0,44,20.4,1,370,430,800
2013-08-04,3,2,8,12,0,7,0,27.2,27.1,42,18.5,1,383,491,874
2013-08-04,3,2,8,13,0,7,0,27.8,27.4,39,24.1,1,402,475,877
2013-08-04,3,2,8,14,0,7,0,28.3,27.7,36,25.9,1,422,472,894
2013-08-04,3,2,8,15,0,7,0,27.8,27.3,37,22.2,1,383,468,851
2013-08-04,3,2,8,16,0,7,0,27.8,27.3,37,27.8,1,391,478,869
2013-08-04,3,2,8,17,0,7,0,26.7,0,34,27.8,1,348,453,801
2013-08-04,3,2,8,18,0,7,0,26.7,0,34,25.9,1,301,449,750
2013-08-04,3,2,8,19,0,7,0,25,0,39,20.4,1,272,397,669
2013-08-04,3,2,8,20,0,7,0,25,0,39,7.4,1,209,337,546
2013-08-04,3,2,8,21,0,7,0,23.3,0,45,7.4,1,133,231,364
2013-08-04,3,2,8,22,0,7,0,21.1,0,57,9.3,1,68,170,238
2013-08-04,3,2,8,23,0,7,0,21.1,0,55,11.1,1,30,83,113
2013-08-05,3,2,8,0,0,1,1,20.6,0,58,7.4,2,6,28,34
2013-08-05,3,2,8,1,0,1,1,20,0,59,7.4,2,5,12,17
2013-08-05,3,2,8,2,0,1,1,20,0,56,11.1,2,5,4,9
2013-08-05,3,2,8,3,0,1,1,19.4,0,57,5.6,2,9,3,12
2013-08-05,3,2,8,4,0,1,1,17.8,0,67,11.1,1,5,6,11
2013-08-05,3,2,8,5,0,1,1,17.8,0,67,13,2,3,53,56
2013-08-05,3,2,8,6,0,1,1,18.3,0,68,11.1,1,9,199,208
2013-08-05,3,2,8,7,0,1,1,20,0,63,14.8,1,27,549,576
2013-08-05,3,2,8,8,0,1,1,22.2,0,57,11.1,1,55,726,781
2013-08-05,3,2,8,9,0,1,1,23.3,0,50,5.6,1,72,365,437
2013-08-05,3,2,8,10,0,1,1,24.4,0,45,5.6,1,124,196,320
2013-08-05,3,2,8,11,0,1,1,24.4,0,46,9.3,2,176,200,376
2013-08-05,3,2,8,12,0,1,1,25,0,45,9.3,2,167,299,466
2013-08-05,3,2,8,13,0,1,1,26.1,0,42,9.3,2,188,277,465
2013-08-05,3,2,8,14,0,1,1,26.1,0,42,9.3,2,208,239,447
2013-08-05,3,2,8,15,0,1,1,26.7,26.7,42,13,2,189,248,437
2013-08-05,3,2,8,16,0,1,1,26.1,0,40,16.7,2,203,452,655
2013-08-05,3,2,8,17,0,1,1,27.8,0,35,14.8,2,202,1026,1228
2013-08-05,3,2,8,18,0,1,1,26.1,0,35,0,2,161,998,1159
2013-08-05,3,2,8,19,0,1,1,25,0,39,9.3,2,166,684,850
2013-08-05,3,2,8,20,0,1,1,24.4,0,45,9.3,2,158,472,630
2013-08-05,3,2,8,21,0,1,1,23.3,0,55,9.3,2,83,303,386
2013-08-05,3,2,8,22,0,1,1,22.8,0,57,7.4,2,91,351,442
2013-08-05,3,2,8,23,0,1,1,22.2,0,64,13,2,33,127,160
2013-08-06,3,2,8,0,0,2,1,22.2,0,66,9.3,2,16,48,64
2013-08-06,3,2,8,1,0,2,1,22.2,0,68,13,2,11,14,25
2013-08-06,3,2,8,2,0,2,1,22.2,0,71,9.3,2,3,6,9
2013-08-06,3,2,8,3,0,2,1,22.2,0,68,7.4,2,0,5,5
2013-08-06,3,2,8,4,0,2,1,22.2,0,73,11.1,3,1,7,8
2013-08-06,3,2,8,5,0,2,1,21.7,0,78,22.2,3,2,52,54
2013-08-06,3,2,8,6,0,2,1,21.1,0,78,9.3,2,9,219,228
2013-08-06,3,2,8,7,0,2,1,20.6,0,84,13,2,11,372,383
2013-08-06,3,2,8,8,0,2,1,21.1,0,84,13,2,36,733,769
2013-08-06,3,2,8,9,0,2,1,20.6,0,87,16.7,2,37,267,304
2013-08-06,3,2,8,10,0,2,1,21.1,0,84,16.7,2,69,128,197
2013-08-06,3,2,8,11,0,2,1,21.7,0,81,13,2,113,144,257
2013-08-06,3,2,8,12,0,2,1,22.2,0,78,13,2,97,235,332
2013-08-06,3,2,8,13,0,2,1,22.2,0,76,14.8,2,117,266,383
2013-08-06,3,2,8,14,0,2,1,22.8,0,76,11.1,2,110,220,330
2013-08-06,3,2,8,15,0,2,1,22.8,0,76,11.1,2,152,273,425
2013-08-06,3,2,8,16,0,2,1,22.2,0,78,9.3,3,148,414,562
2013-08-06,3,2,8,17,0,2,1,22.8,0,79,7.4,2,159,853,1012
2013-08-06,3,2,8,18,0,2,1,22.8,0,79,7.4,2,122,937,1059
2013-08-06,3,2,8,19,0,2,1,22.8,0,79,13,2,110,605,715
2013-08-06,3,2,8,20,0,2,1,22.2,0,78,13,2,92,403,495
2013-08-06,3,2,8,21,0,2,1,22.2,0,78,13,2,57,318,375
2013-08-06,3,2,8,22,0,2,1,22.2,0,78,13,2,58,279,337
2013-08-06,3,2,8,23,0,2,1,22.2,0,78,11.1,2,17,124,141
2013-08-07,3,2,8,0,0,3,1,22.2,0,81,9.3,2,19,48,67
2013-08-07,3,2,8,1,0,3,1,22.2,0,81,11.1,3,6,30,36
2013-08-07,3,2,8,2,0,3,1,22.2,0,81,18.5,2,4,6,10
2013-08-07,3,2,8,3,0,3,1,22.2,0,81,11.1,2,1,6,7
2013-08-07,3,2,8,4,0,3,1,22.2,0,81,11.1,2,1,8,9
2013-08-07,3,2,8,5,0,3,1,22.2,0,84,14.8,2,1,53,54
2013-08-07,3,2,8,6,0,3,1,22.2,0,84,11.1,2,13,208,221
2013-08-07,3,2,8,7,0,3,1,22.2,0,84,11.1,2,16,546,562
2013-08-07,3,2,8,8,0,3,1,22.8,0,81,11.1,2,56,910,966
2013-08-07,3,2,8,9,0,3,1,23.3,0,82,14.8,2,67,382,449
2013-08-07,3,2,8,10,0,3,1,24.4,0,79,16.7,2,101,171,272
2013-08-07,3,2,8,11,0,3,1,25.6,0,74,11.1,2,121,215,336
2013-08-07,3,2,8,12,0,3,1,27.2,29.1,69,16.7,2,145,240,385
2013-08-07,3,2,8,13,0,3,1,27.8,29.9,67,16.7,2,166,273,439
2013-08-07,3,2,8,14,0,3,1,28.3,30.5,65,16.7,2,177,212,389
2013-08-07,3,2,8,15,0,3,1,29.4,32.3,63,20.4,2,179,267,446
2013-08-07,3,2,8,16,0,3,1,28.9,31.3,63,22.2,2,149,495,644
2013-08-07,3,2,8,17,0,3,1,28.3,30.3,63,22.2,2,207,1011,1218
2013-08-07,3,2,8,18,0,3,1,27.8,29.9,67,13,2,180,964,1144
2013-08-07,3,2,8,19,0,3,1,27.8,29.7,65,14.8,2,125,666,791
2013-08-07,3,2,8,20,0,3,1,26.7,28.4,71,11.1,2,77,460,537
2013-08-07,3,2,8,21,0,3,1,27.2,28.9,67,13,2,38,344,382
2013-08-07,3,2,8,22,0,3,1,26.7,28.4,71,20.4,2,50,249,299
2013-08-07,3,2,8,23,0,3,1,26.1,0,77,18.5,2,32,132,164
2013-08-08,3,2,8,0,0,4,1,25.6,0,79,16.7,2,10,57,67
2013-08-08,3,2,8,1,0,4,1,25.6,0,81,11.1,2,12,19,31
2013-08-08,3,2,8,2,0,4,1,25.6,0,81,13,2,7,14,21
2013-08-08,3,2,8,3,0,4,1,25,0,82,13,2,1,10,11
2013-08-08,3,2,8,4,0,4,1,25,0,82,16.7,2,0,4,4
2013-08-08,3,2,8,5,0,4,1,24.4,0,82,14.8,2,3,54,57
2013-08-08,3,2,8,6,0,4,1,24.4,0,85,11.1,2,5,196,201
2013-08-08,3,2,8,7,0,4,1,25,0,82,16.7,2,22,571,593
2013-08-08,3,2,8,8,0,4,1,25.6,0,79,18.5,2,37,871,908
2013-08-08,3,2,8,9,0,4,1,26.7,28.8,76,16.7,2,49,380,429
2013-08-08,3,2,8,10,0,4,1,27.8,30.4,71,14.8,2,101,190,291
2013-08-08,3,2,8,11,0,4,1,28.3,31.1,69,16.7,2,119,189,308
2013-08-08,3,2,8,12,0,4,1,29.4,31.9,61,20.4,2,102,285,387
2013-08-08,3,2,8,13,0,4,1,29.4,32.3,63,20.4,2,118,287,405
2013-08-08,3,2,8,14,0,4,1,28.9,32.9,72,14.8,2,111,244,355
2013-08-08,3,2,8,15,0,4,1,30.6,34.7,63,16.7,2,98,275,373
2013-08-08,3,2,8,16,0,4,1,27.2,29.4,72,16.7,2,147,429,576
2013-08-08,3,2,8,17,0,4,1,27.8,30.2,69,9.3,2,165,821,986
2013-08-08,3,2,8,18,0,4,1,27.8,30.8,74,7.4,2,143,863,1006
2013-08-08,3,2,8,19,0,4,1,27.2,30.1,79,7.4,3,90,608,698
2013-08-08,3,2,8,20,0,4,1,27.2,30.1,79,16.7,2,73,418,491
2013-08-08,3,2,8,21,0,4,1,27.2,30.1,79,16.7,2,61,290,351
2013-08-08,3,2,8,22,0,4,1,26.7,29.2,81,13,2,48,212,260
2013-08-08,3,2,8,23,0,4,1,26.7,29.2,81,14.8,2,16,147,163
2013-08-09,3,2,8,0,0,5,1,26.1,0,84,14.8,2,13,96,109
2013-08-09,3,2,8,1,0,5,1,26.1,0,82,16.7,2,5,43,48
2013-08-09,3,2,8,2,0,5,1,25.6,0,84,13,2,7,24,31
2013-08-09,3,2,8,3,0,5,1,25.6,0,84,18.5,2,1,8,9
2013-08-09,3,2,8,4,0,5,1,25.6,0,84,18.5,2,0,6,6
2013-08-09,3,2,8,5,0,5,1,26.1,0,79,18.5,2,2,49,51
2013-08-09,3,2,8,6,0,5,1,26.1,0,79,20.4,2,9,153,162
2013-08-09,3,2,8,7,0,5,1,26.1,0,79,22.2,2,29,473,502
2013-08-09,3,2,8,8,0,5,1,27.2,29.9,77,22.2,2,47,790,837
2013-08-09,3,2,8,9,0,5,1,29.4,33,67,24.1,2,108,405,513
2013-08-09,3,2,8,10,0,5,1,31.1,34.8,59,24.1,2,132,209,341
2013-08-09,3,2,8,11,0,5,1,32.2,36.1,55,14.8,2,123,237,360
2013-08-09,3,2,8,12,0,5,1,33.3,36,47,14.8,2,150,303,453
2013-08-09,3,2,8,13,0,5,1,32.8,35.9,50,20.4,2,144,332,476
2013-08-09,3,2,8,14,0,5,1,33.3,36.9,50,27.8,2,202,290,492
2013-08-09,3,2,8,15,0,5,1,33.3,38.2,54,37,2,160,324,484
2013-08-09,3,2,8,16,0,5,1,33.9,38.2,50,29.6,2,186,523,709
2013-08-09,3,2,8,17,0,5,1,32.8,35.3,48,24.1,2,160,762,922
2013-08-09,3,2,8,18,0,5,1,32.2,35.8,54,11.1,2,156,689,845
2013-08-09,3,2,8,19,0,5,1,31.1,33.4,53,0,2,141,502,643
2013-08-09,3,2,8,20,0,5,1,30.6,32.5,53,16.7,2,154,431,585
2013-08-09,3,2,8,21,0,5,1,30,31.9,55,18.5,2,111,306,417
2013-08-09,3,2,8,22,0,5,1,28.9,31,61,9.3,1,58,239,297
2013-08-09,3,2,8,23,0,5,1,28.9,30.6,58,9.3,2,54,199,253
2013-08-10,3,2,8,0,0,6,0,28.3,29.9,60,9.3,1,31,151,182
2013-08-10,3,2,8,1,0,6,0,27.2,28.8,65,11.1,2,19,118,137
2013-08-10,3,2,8,2,0,6,0,26.1,0,74,16.7,3,15,84,99
2013-08-10,3,2,8,3,0,6,0,26.1,0,74,11.1,2,10,32,42
2013-08-10,3,2,8,4,0,6,0,25.6,0,76,11.1,2,4,12,16
2013-08-10,3,2,8,5,0,6,0,25,0,76,14.8,2,5,10,15
2013-08-10,3,2,8,6,0,6,0,25.6,0,71,13,2,6,35,41
2013-08-10,3,2,8,7,0,6,0,26.1,0,69,13,2,12,82,94
2013-08-10,3,2,8,8,0,6,0,26.1,0,69,13,2,48,162,210
2013-08-10,3,2,8,9,0,6,0,26.7,27.6,58,11.1,2,140,310,450
2013-08-10,3,2,8,10,0,6,0,26.7,27.8,62,13,2,192,357,549
2013-08-10,3,2,8,11,0,6,0,27.2,27.4,47,5.6,2,263,407,670
2013-08-10,3,2,8,12,0,6,0,27.2,27.5,49,0,2,287,408,695
2013-08-10,3,2,8,13,0,6,0,27.8,28.4,52,0,2,357,441,798
2013-08-10,3,2,8,14,0,6,0,27.8,28.1,49,16.7,2,443,449,892
2013-08-10,3,2,8,15,0,6,0,27.8,28.4,52,14.8,1,367,394,761
2013-08-10,3,2,8,16,0,6,0,27.8,28.4,52,14.8,1,369,415,784
2013-08-10,3,2,8,17,0,6,0,27.8,28.6,54,13,1,433,416,849
2013-08-10,3,2,8,18,0,6,0,28.3,28.2,44,9.3,2,303,433,736
2013-08-10,3,2,8,19,0,6,0,26.7,27.6,58,7.4,2,271,395,666
2013-08-10,3,2,8,20,0,6,0,25,0,64,9.3,2,232,267,499
2013-08-10,3,2,8,21,0,6,0,25,0,69,5.6,2,118,223,341
2013-08-10,3,2,8,22,0,6,0,24.4,0,74,11.1,1,126,263,389
2013-08-10,3,2,8,23,0,6,0,23.9,0,76,11.1,2,80,167,247
2013-08-11,3,2,8,0,0,7,0,23.9,0,76,9.3,2,45,165,210
2013-08-11,3,2,8,1,0,7,0,23.3,0,76,7.4,2,36,142,178
2013-08-11,3,2,8,2,0,7,0,23.9,0,76,5.6,2,10,103,113
2013-08-11,3,2,8,3,0,7,0,23.3,0,79,7.4,2,17,51,68
2013-08-11,3,2,8,4,0,7,0,23.9,0,76,0,2,4,10,14
2013-08-11,3,2,8,5,0,7,0,24.4,0,74,0,2,2,14,16
2013-08-11,3,2,8,6,0,7,0,24.4,0,76,0,2,7,38,45
2013-08-11,3,2,8,7,0,7,0,24.4,0,79,0,2,16,53,69
2013-08-11,3,2,8,8,0,7,0,25,0,76,11.1,2,70,119,189
2013-08-11,3,2,8,9,0,7,0,26.1,0,72,5.6,2,132,223,355
2013-08-11,3,2,8,10,0,7,0,26.7,28.3,69,0,2,251,314,565
2013-08-11,3,2,8,11,0,7,0,27.8,29,58,9.3,2,320,395,715
2013-08-11,3,2,8,12,0,7,0,28.3,29.7,58,14.8,2,323,409,732
2013-08-11,3,2,8,13,0,7,0,28.9,30.3,56,11.1,2,378,392,770
2013-08-11,3,2,8,14,0,7,0,29.4,30.1,49,14.8,2,401,452,853
2013-08-11,3,2,8,15,0,7,0,28.3,29.2,54,13,2,320,401,721
2013-08-11,3,2,8,16,0,7,0,28.9,29.7,51,13,2,371,426,797
2013-08-11,3,2,8,17,0,7,0,28.3,29.4,56,13,2,319,435,754
2013-08-11,3,2,8,18,0,7,0,28.3,29.2,54,13,1,261,439,700
2013-08-11,3,2,8,19,0,7,0,27.2,28.8,65,14.8,2,217,393,610
2013-08-11,3,2,8,20,0,7,0,26.7,28.3,69,18.5,2,144,304,448
2013-08-11,3,2,8,21,0,7,0,25.6,0,62,11.1,2,122,220,342
2013-08-11,3,2,8,22,0,7,0,25,0,69,7.4,2,67,145,212
2013-08-11,3,2,8,23,0,7,0,24.4,0,74,7.4,2,43,77,120
2013-08-12,3,2,8,0,0,1,1,25,0,74,5.6,2,21,46,67
2013-08-12,3,2,8,1,0,1,1,24.4,0,76,5.6,2,7,22,29
2013-08-12,3,2,8,2,0,1,1,24.4,0,76,0,2,2,14,16
2013-08-12,3,2,8,3,0,1,1,24.4,0,76,0,2,3,7,10
2013-08-12,3,2,8,4,0,1,1,23.9,0,82,9.3,2,1,3,4
2013-08-12,3,2,8,5,0,1,1,23.3,0,85,7.4,1,8,55,63
2013-08-12,3,2,8,6,0,1,1,23.3,0,85,5.6,2,9,198,207
2013-08-12,3,2,8,7,0,1,1,25.6,0,76,0,1,28,519,547
2013-08-12,3,2,8,8,0,1,1,27.2,29.1,69,7.4,1,56,792,848
2013-08-12,3,2,8,9,0,1,1,27.8,29.7,65,18.5,1,98,318,416
2013-08-12,3,2,8,10,0,1,1,28.9,31,61,9.3,1,138,159,297
2013-08-12,3,2,8,11,0,1,1,30.6,32.9,55,0,1,147,187,334
2013-08-12,3,2,8,12,0,1,1,31.7,32.8,45,16.7,1,163,258,421
2013-08-12,3,2,8,13,0,1,1,32.2,32.2,38,14.8,1,141,263,404
2013-08-12,3,2,8,14,0,1,1,32.8,33.1,38,13,1,178,211,389
2013-08-12,3,2,8,15,0,1,1,32.8,33.1,38,9.3,1,137,254,391
2013-08-12,3,2,8,16,0,1,1,32.2,31.7,35,0,1,164,442,606
2013-08-12,3,2,8,17,0,1,1,31.7,31.7,39,11.1,2,184,982,1166
2013-08-12,3,2,8,18,0,1,1,30,30.1,43,9.3,2,190,881,1071
2013-08-12,3,2,8,19,0,1,1,28.9,31.3,63,9.3,2,165,705,870
2013-08-12,3,2,8,20,0,1,1,27.8,30.4,71,14.8,2,139,487,626
2013-08-12,3,2,8,21,0,1,1,27.8,29.9,67,13,2,98,308,406
2013-08-12,3,2,8,22,0,1,1,26.7,28.6,74,13,2,48,235,283
2013-08-12,3,2,8,23,0,1,1,26.7,28.6,74,9.3,2,29,113,142
2013-08-13,3,2,8,0,0,2,1,26.1,0,77,9.3,2,21,40,61
2013-08-13,3,2,8,1,0,2,1,26.7,29,79,9.3,2,11,12,23
2013-08-13,3,2,8,2,0,2,1,26.1,0,82,14.8,2,1,11,12
2013-08-13,3,2,8,3,0,2,1,26.1,0,82,16.7,2,4,4,8
2013-08-13,3,2,8,4,0,2,1,26.1,0,84,20.4,2,1,7,8
2013-08-13,3,2,8,5,0,2,1,26.1,0,82,18.5,2,3,62,65
2013-08-13,3,2,8,6,0,2,1,26.1,0,79,14.8,2,10,161,171
2013-08-13,3,2,8,7,0,2,1,26.1,0,77,16.7,2,12,467,479
2013-08-13,3,2,8,8,0,2,1,26.1,0,77,18.5,3,20,490,510
2013-08-13,3,2,8,9,0,2,1,25.6,0,76,14.8,3,49,360,409
2013-08-13,3,2,8,10,0,2,1,25.6,0,68,14.8,2,93,172,265
2013-08-13,3,2,8,11,0,2,1,26.1,0,62,11.1,2,91,193,284
2013-08-13,3,2,8,12,0,2,1,27.2,28.2,58,9.3,2,115,256,371
2013-08-13,3,2,8,13,0,2,1,28.9,29.9,53,11.1,2,105,278,383
2013-08-13,3,2,8,14,0,2,1,28.9,30.2,55,11.1,2,120,219,339
2013-08-13,3,2,8,15,0,2,1,30,31.2,51,9.3,2,139,262,401
2013-08-13,3,2,8,16,0,2,1,30,31.5,53,5.6,2,158,425,583
2013-08-13,3,2,8,17,0,2,1,30.6,31.8,49,5.6,2,148,975,1123
2013-08-13,3,2,8,18,0,2,1,30,30.5,46,5.6,2,169,872,1041
2013-08-13,3,2,8,19,0,2,1,28.9,30.3,56,9.3,2,136,654,790
2013-08-13,3,2,8,20,0,2,1,21.7,0,84,13,4,63,269,332
2013-08-13,3,2,8,21,0,2,1,22.8,0,84,5.6,2,51,266,317
2013-08-13,3,2,8,22,0,2,1,22.8,0,87,9.3,2,41,210,251
2013-08-13,3,2,8,23,0,2,1,23.9,0,79,9.3,2,30,139,169
2013-08-14,3,2,8,0,0,3,1,23.3,0,76,18.5,2,12,65,77
2013-08-14,3,2,8,1,0,3,1,22.2,0,71,16.7,2,2,21,23
2013-08-14,3,2,8,2,0,3,1,21.1,0,63,25.9,2,1,7,8
2013-08-14,3,2,8,3,0,3,1,20,0,59,27.8,2,0,4,4
2013-08-14,3,2,8,4,0,3,1,18.9,0,50,24.1,2,2,9,11
2013-08-14,3,2,8,5,0,3,1,17.8,0,52,20.4,2,4,45,49
2013-08-14,3,2,8,6,0,3,1,17.2,0,56,16.7,1,12,195,207
2013-08-14,3,2,8,7,0,3,1,17.8,0,54,22.2,1,24,619,643
2013-08-14,3,2,8,8,0,3,1,18.9,0,50,14.8,1,47,859,906
2013-08-14,3,2,8,9,0,3,1,20.6,0,49,22.2,1,80,401,481
2013-08-14,3,2,8,10,0,3,1,21.7,0,44,29.6,1,99,200,299
2013-08-14,3,2,8,11,0,3,1,22.8,0,41,31.5,1,120,216,336
2013-08-14,3,2,8,12,0,3,1,23.3,0,40,31.5,2,123,296,419
2013-08-14,3,2,8,13,0,3,1,23.9,0,40,27.8,2,145,300,445
2013-08-14,3,2,8,14,0,3,1,25,0,39,22.2,2,113,283,396
2013-08-14,3,2,8,15,0,3,1,24.4,0,38,29.6,2,152,314,466
2013-08-14,3,2,8,16,0,3,1,24.4,0,37,22.2,2,166,482,648
2013-08-14,3,2,8,17,0,3,1,23.9,0,38,25.9,2,211,1037,1248
2013-08-14,3,2,8,18,0,3,1,23.9,0,38,20.4,2,195,1019,1214
2013-08-14,3,2,8,19,0,3,1,22.8,0,41,14.8,2,182,712,894
2013-08-14,3,2,8,20,0,3,1,22.2,0,43,13,1,114,521,635
2013-08-14,3,2,8,21,0,3,1,21.7,0,44,13,1,90,386,476
2013-08-14,3,2,8,22,0,3,1,20,0,52,13,1,70,324,394
2013-08-14,3,2,8,23,0,3,1,19.4,0,54,11.1,1,35,183,218
2013-08-15,3,2,8,0,0,4,1,18.9,0,59,13,1,10,64,74
2013-08-15,3,2,8,1,0,4,1,18.3,0,61,9.3,1,4,25,29
2013-08-15,3,2,8,2,0,4,1,17.2,0,67,5.6,1,2,10,12
2013-08-15,3,2,8,3,0,4,1,16.7,0,70,13,1,0,4,4
2013-08-15,3,2,8,4,0,4,1,16.1,0,75,13,1,1,7,8
2013-08-15,3,2,8,5,0,4,1,15.6,0,75,13,1,4,52,56
2013-08-15,3,2,8,6,0,4,1,16.1,0,72,9.3,1,11,208,219
2013-08-15,3,2,8,7,0,4,1,18.3,0,65,9.3,1,27,606,633
2013-08-15,3,2,8,8,0,4,1,20,0,52,9.3,1,64,931,995
2013-08-15,3,2,8,9,0,4,1,21.1,0,46,13,2,67,374,441
2013-08-15,3,2,8,10,0,4,1,22.8,0,38,7.4,2,121,229,350
2013-08-15,3,2,8,11,0,4,1,23.3,0,35,7.4,1,127,282,409
2013-08-15,3,2,8,12,0,4,1,24.4,0,32,9.3,1,160,339,499
2013-08-15,3,2,8,13,0,4,1,25.6,0,31,13,1,150,322,472
2013-08-15,3,2,8,14,0,4,1,26.1,0,30,11.1,1,193,296,489
2013-08-15,3,2,8,15,0,4,1,26.1,0,29,5.6,1,194,373,567
2013-08-15,3,2,8,16,0,4,1,26.7,0,26,7.4,1,191,506,697
2013-08-15,3,2,8,17,0,4,1,25,0,36,13,2,204,985,1189
2013-08-15,3,2,8,18,0,4,1,25,0,36,0,2,169,930,1099
2013-08-15,3,2,8,19,0,4,1,22.8,0,53,16.7,2,172,731,903
2013-08-15,3,2,8,20,0,4,1,21.7,0,59,16.7,2,121,534,655
2013-08-15,3,2,8,21,0,4,1,20.6,0,61,7.4,2,91,371,462
2013-08-15,3,2,8,22,0,4,1,20,0,63,13,1,66,238,304
2013-08-15,3,2,8,23,0,4,1,19.4,0,66,7.4,1,43,191,234
2013-08-16,3,2,8,0,0,5,1,19.4,0,66,7.4,1,41,71,112
2013-08-16,3,2,8,1,0,5,1,18.9,0,68,0,1,6,44,50
2013-08-16,3,2,8,2,0,5,1,19.4,0,63,0,1,5,14,19
2013-08-16,3,2,8,3,0,5,1,18.3,0,70,5.6,1,0,8,8
2013-08-16,3,2,8,4,0,5,1,17.8,0,75,0,1,1,8,9
2013-08-16,3,2,8,5,0,5,1,17.8,0,80,0,1,2,50,52
2013-08-16,3,2,8,6,0,5,1,18.3,0,75,0,2,22,164,186
2013-08-16,3,2,8,7,0,5,1,19.4,0,76,7.4,2,30,455,485
2013-08-16,3,2,8,8,0,5,1,21.7,0,59,0,1,54,894,948
2013-08-16,3,2,8,9,0,5,1,23.3,0,55,0,1,74,407,481
2013-08-16,3,2,8,10,0,5,1,22.8,0,46,0,1,147,243,390
2013-08-16,3,2,8,11,0,5,1,25,0,42,7.4,2,206,320,526
2013-08-16,3,2,8,12,0,5,1,25,0,40,5.6,2,193,408,601
2013-08-16,3,2,8,13,0,5,1,26.1,0,39,9.3,2,242,369,611
2013-08-16,3,2,8,14,0,5,1,26.7,0,36,9.3,2,225,323,548
2013-08-16,3,2,8,15,0,5,1,26.1,0,35,0,2,271,369,640
2013-08-16,3,2,8,16,0,5,1,25.6,0,40,14.8,2,280,546,826
2013-08-16,3,2,8,17,0,5,1,25,0,39,9.3,2,240,845,1085
2013-08-16,3,2,8,18,0,5,1,24.4,0,40,9.3,2,204,769,973
2013-08-16,3,2,8,19,0,5,1,23.9,0,43,7.4,2,156,565,721
2013-08-16,3,2,8,20,0,5,1,23.3,0,46,5.6,1,173,439,612
2013-08-16,3,2,8,21,0,5,1,22.8,0,51,5.6,1,104,311,415
